system:index,date,id,instrument_mode,lat,lon,look_angle,orbit_number,orbit_pass,platform,polarization,relative_orbit,resolution,slice_number,timestamp,.geo
S1A_IW_GRDH_1SDV_20240314T105859_20240314T105924_052977_0669B8_EBFA,2024-03-14 10:58:59,S1A_IW_GRDH_1SDV_20240314T105859_20240314T105924_052977_0669B8_EBFA,IW,23.553537646100207,106.87433358942711,,52977.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1710413939000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240316T225046_20240316T225115_053013_066B1C_6D79,2024-03-16 22:50:46,S1A_IW_GRDH_1SDV_20240316T225046_20240316T225115_053013_066B1C_6D79,IW,22.59111990505693,106.1676675719371,,53013.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1710629446000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240319T110700_20240319T110725_053050_066C9B_F115,2024-03-19 11:07:00,S1A_IW_GRDH_1SDV_20240319T110700_20240319T110725_053050_066C9B_F115,IW,22.76536304824536,104.97925019622238,,53050.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1710846420000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240326T105834_20240326T105859_053152_067078_845E,2024-03-26 10:58:34,S1A_IW_GRDH_1SDV_20240326T105834_20240326T105859_053152_067078_845E,IW,22.0435246749247,107.1772769508138,,53152.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1711450714000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240326T105859_20240326T105924_053152_067078_9794,2024-03-26 10:58:59,S1A_IW_GRDH_1SDV_20240326T105859_20240326T105924_053152_067078_9794,IW,23.55343439169063,106.87626126582659,,53152.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1711450739000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240328T225046_20240328T225115_053188_0671CD_9AC3,2024-03-28 22:50:46,S1A_IW_GRDH_1SDV_20240328T225046_20240328T225115_053188_0671CD_9AC3,IW,22.590713767815835,106.16753183983062,,53188.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1711666246000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240331T110700_20240331T110725_053225_067340_8AD5,2024-03-31 11:07:00,S1A_IW_GRDH_1SDV_20240331T110700_20240331T110725_053225_067340_8AD5,IW,22.76553531329167,104.97903571472679,,53225.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1711883220000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240407T105835_20240407T105900_053327_06772D_DD58,2024-04-07 10:58:35,S1A_IW_GRDH_1SDV_20240407T105835_20240407T105900_053327_06772D_DD58,IW,22.04371918173206,107.17580463407015,,53327.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1712487515000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240407T105900_20240407T105925_053327_06772D_F959,2024-04-07 10:59:00,S1A_IW_GRDH_1SDV_20240407T105900_20240407T105925_053327_06772D_F959,IW,23.553688325895042,106.87510884733805,,53327.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1712487540000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240409T225045_20240409T225114_053363_0678A2_9188,2024-04-09 22:50:45,S1A_IW_GRDH_1SDV_20240409T225045_20240409T225114_053363_0678A2_9188,IW,22.59064025842316,106.16979187294312,,53363.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1712703045000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240412T110659_20240412T110724_053400_067A26_E488,2024-04-12 11:06:59,S1A_IW_GRDH_1SDV_20240412T110659_20240412T110724_053400_067A26_E488,IW,22.765545733985718,104.98646233816827,,53400.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1712920019000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240419T105835_20240419T105900_053502_067E21_02C0,2024-04-19 10:58:35,S1A_IW_GRDH_1SDV_20240419T105835_20240419T105900_053502_067E21_02C0,IW,22.04371778906574,107.17610048283346,,53502.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1713524315000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240419T105900_20240419T105925_053502_067E21_7134,2024-04-19 10:59:00,S1A_IW_GRDH_1SDV_20240419T105900_20240419T105925_053502_067E21_7134,IW,23.553689034087405,106.87536774359074,,53502.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1713524340000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240421T225047_20240421T225116_053538_067F89_8973,2024-04-21 22:50:47,S1A_IW_GRDH_1SDV_20240421T225047_20240421T225116_053538_067F89_8973,IW,22.590935676539303,106.1666733140709,,53538.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1713739847000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240424T110700_20240424T110725_053575_068102_354D,2024-04-24 11:07:00,S1A_IW_GRDH_1SDV_20240424T110700_20240424T110725_053575_068102_354D,IW,22.76548269365265,104.98188648748835,,53575.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1713956820000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240501T105835_20240501T105900_053677_0684F7_D320,2024-05-01 10:58:35,S1A_IW_GRDH_1SDV_20240501T105835_20240501T105900_053677_0684F7_D320,IW,22.04376785139798,107.17608611841544,,53677.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1714561115000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240501T105900_20240501T105925_053677_0684F7_293F,2024-05-01 10:59:00,S1A_IW_GRDH_1SDV_20240501T105900_20240501T105925_053677_0684F7_293F,IW,23.553737606964443,106.87535342672987,,53677.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1714561140000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240503T225047_20240503T225116_053713_06866A_1B66,2024-05-03 22:50:47,S1A_IW_GRDH_1SDV_20240503T225047_20240503T225116_053713_06866A_1B66,IW,22.591163319199897,106.16618851114771,,53713.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1714776647000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240506T110701_20240506T110726_053750_0687EB_1D02,2024-05-06 11:07:01,S1A_IW_GRDH_1SDV_20240506T110701_20240506T110726_053750_0687EB_1D02,IW,22.76554093055067,104.97995513885269,,53750.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1714993621000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240513T105835_20240513T105900_053852_068B86_7E76,2024-05-13 10:58:35,S1A_IW_GRDH_1SDV_20240513T105835_20240513T105900_053852_068B86_7E76,IW,22.043816580738373,107.17805218628838,,53852.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1715597915000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240513T105900_20240513T105925_053852_068B86_9A5B,2024-05-13 10:59:00,S1A_IW_GRDH_1SDV_20240513T105900_20240513T105925_053852_068B86_9A5B,IW,23.553800822774075,106.87715118136315,,53852.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1715597940000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240515T225047_20240515T225116_053888_068CB0_8574,2024-05-15 22:50:47,S1A_IW_GRDH_1SDV_20240515T225047_20240515T225116_053888_068CB0_8574,IW,22.590714082313735,106.16802280256732,,53888.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1715813447000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240518T110701_20240518T110726_053925_068E04_B531,2024-05-18 11:07:01,S1A_IW_GRDH_1SDV_20240518T110701_20240518T110726_053925_068E04_B531,IW,22.765498418985654,104.97995440417154,,53925.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1716030421000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240525T105835_20240525T105900_054027_069189_1382,2024-05-25 10:58:35,S1A_IW_GRDH_1SDV_20240525T105835_20240525T105900_054027_069189_1382,IW,22.04379040564343,107.17651565246406,,54027.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1716634715000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240525T105900_20240525T105925_054027_069189_01C7,2024-05-25 10:59:00,S1A_IW_GRDH_1SDV_20240525T105900_20240525T105925_054027_069189_01C7,IW,23.553733215493178,106.87571481052073,,54027.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1716634740000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240527T225047_20240527T225116_054063_0692C8_F484,2024-05-27 22:50:47,S1A_IW_GRDH_1SDV_20240527T225047_20240527T225116_054063_0692C8_F484,IW,22.59053852181762,106.16543252841052,,54063.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1716850247000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240606T105835_20240606T105900_054202_069793_460E,2024-06-06 10:58:35,S1A_IW_GRDH_1SDV_20240606T105835_20240606T105900_054202_069793_460E,IW,22.043679066718706,107.17808276864231,,54202.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1717671515000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240606T105900_20240606T105925_054202_069793_ED69,2024-06-06 10:59:00,S1A_IW_GRDH_1SDV_20240606T105900_20240606T105925_054202_069793_ED69,IW,23.55366403550681,106.87724738359805,,54202.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1717671540000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240608T225046_20240608T225115_054238_0698D6_B57A,2024-06-08 22:50:46,S1A_IW_GRDH_1SDV_20240608T225046_20240608T225115_054238_0698D6_B57A,IW,22.590475459568427,106.16622138019213,,54238.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1717887046000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240611T110700_20240611T110725_054275_069A24_8AE0,2024-06-11 11:07:00,S1A_IW_GRDH_1SDV_20240611T110700_20240611T110725_054275_069A24_8AE0,IW,22.76559484915377,104.98228092999244,,54275.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1718104020000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240618T105834_20240618T105859_054377_069D9E_D214,2024-06-18 10:58:34,S1A_IW_GRDH_1SDV_20240618T105834_20240618T105859_054377_069D9E_D214,IW,22.043737161734786,107.17737365733923,,54377.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1718708314000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240618T105859_20240618T105924_054377_069D9E_1E63,2024-06-18 10:58:59,S1A_IW_GRDH_1SDV_20240618T105859_20240618T105924_054377_069D9E_1E63,IW,23.553659844855897,106.87644477389614,,54377.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1718708339000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240620T225046_20240620T225115_054413_069EE2_B585,2024-06-20 22:50:46,S1A_IW_GRDH_1SDV_20240620T225046_20240620T225115_054413_069EE2_B585,IW,22.590656392624158,106.16530215906133,,54413.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1718923846000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240623T110700_20240623T110725_054450_06A035_F6FB,2024-06-23 11:07:00,S1A_IW_GRDH_1SDV_20240623T110700_20240623T110725_054450_06A035_F6FB,IW,22.765579697626162,104.9816313754139,,54450.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1719140820000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240702T225045_20240702T225114_054588_06A4F9_CBCF,2024-07-02 22:50:45,S1A_IW_GRDH_1SDV_20240702T225045_20240702T225114_054588_06A4F9_CBCF,IW,22.590553837928816,106.16690075922621,,54588.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1719960645000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240714T225045_20240714T225114_054763_06AB06_E688,2024-07-14 22:50:45,S1A_IW_GRDH_1SDV_20240714T225045_20240714T225114_054763_06AB06_E688,IW,22.590730066955548,106.16560123744166,,54763.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1720997445000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240717T110658_20240717T110723_054800_06AC58_5A28,2024-07-17 11:06:58,S1A_IW_GRDH_1SDV_20240717T110658_20240717T110723_054800_06AC58_5A28,IW,22.765439542484348,104.98153899733218,,54800.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1721214418000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240726T225044_20240726T225113_054938_06B11D_1B49,2024-07-26 22:50:44,S1A_IW_GRDH_1SDV_20240726T225044_20240726T225113_054938_06B11D_1B49,IW,22.59063774627997,106.16835906481191,,54938.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1722034244000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240729T110658_20240729T110723_054975_06B275_C959,2024-07-29 11:06:58,S1A_IW_GRDH_1SDV_20240729T110658_20240729T110723_054975_06B275_C959,IW,22.765577251758867,104.98119042233253,,54975.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1722251218000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240805T105833_20240805T105858_055077_06B5DF_54B6,2024-08-05 10:58:33,S1A_IW_GRDH_1SDV_20240805T105833_20240805T105858_055077_06B5DF_54B6,IW,22.043741781730795,107.1764485069873,,55077.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1722855513000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240805T105858_20240805T105923_055077_06B5DF_B145,2024-08-05 10:58:58,S1A_IW_GRDH_1SDV_20240805T105858_20240805T105923_055077_06B5DF_B145,IW,23.55367720971929,106.87562097380005,,55077.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1722855538000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240807T225044_20240807T225113_055113_06B736_5C72,2024-08-07 22:50:44,S1A_IW_GRDH_1SDV_20240807T225044_20240807T225113_055113_06B736_5C72,IW,22.590576397599644,106.16653279956653,,55113.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1723071044000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240810T110658_20240810T110723_055150_06B897_21B0,2024-08-10 11:06:58,S1A_IW_GRDH_1SDV_20240810T110658_20240810T110723_055150_06B897_21B0,IW,22.765484651954267,104.98066478708766,,55150.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1723288018000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240817T105833_20240817T105858_055252_06BC43_41CA,2024-08-17 10:58:33,S1A_IW_GRDH_1SDV_20240817T105833_20240817T105858_055252_06BC43_41CA,IW,22.04364219343706,107.17577859650027,,55252.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1723892313000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240817T105858_20240817T105923_055252_06BC43_99EF,2024-08-17 10:58:58,S1A_IW_GRDH_1SDV_20240817T105858_20240817T105923_055252_06BC43_99EF,IW,23.553585202282726,106.87505818263807,,55252.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1723892338000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240819T225045_20240819T225114_055288_06BD95_1F2D,2024-08-19 22:50:45,S1A_IW_GRDH_1SDV_20240819T225045_20240819T225114_055288_06BD95_1F2D,IW,22.59042353720885,106.16552402688552,,55288.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1724107845000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240822T110658_20240822T110723_055325_06BF03_367A,2024-08-22 11:06:58,S1A_IW_GRDH_1SDV_20240822T110658_20240822T110723_055325_06BF03_367A,IW,22.76556660048656,104.98023107416242,,55325.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1724324818000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240829T105833_20240829T105858_055427_06C2BB_590B,2024-08-29 10:58:33,S1A_IW_GRDH_1SDV_20240829T105833_20240829T105858_055427_06C2BB_590B,IW,22.043751736906863,107.17532783342654,,55427.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1724929113000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240829T105858_20240829T105923_055427_06C2BB_D645,2024-08-29 10:58:58,S1A_IW_GRDH_1SDV_20240829T105858_20240829T105923_055427_06C2BB_D645,IW,23.55370460962255,106.87455753421465,,55427.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1724929138000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240831T225045_20240831T225114_055463_06C40A_1FFA,2024-08-31 22:50:45,S1A_IW_GRDH_1SDV_20240831T225045_20240831T225114_055463_06C40A_1FFA,IW,22.590518759752076,106.16714864219361,,55463.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1725144645000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240903T110659_20240903T110724_055500_06C589_CD66,2024-09-03 11:06:59,S1A_IW_GRDH_1SDV_20240903T110659_20240903T110724_055500_06C589_CD66,IW,22.765408635651227,104.9807271755531,,55500.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1725361619000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240910T105833_20240910T105858_055602_06C990_104D,2024-09-10 10:58:33,S1A_IW_GRDH_1SDV_20240910T105833_20240910T105858_055602_06C990_104D,IW,22.04386704567895,107.17580995106061,,55602.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1725965913000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240910T105858_20240910T105923_055602_06C990_78B2,2024-09-10 10:58:58,S1A_IW_GRDH_1SDV_20240910T105858_20240910T105923_055602_06C990_78B2,IW,23.55378707313845,106.87505280110588,,55602.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1725965938000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240912T225045_20240912T225114_055638_06CAF6_AE7D,2024-09-12 22:50:45,S1A_IW_GRDH_1SDV_20240912T225045_20240912T225114_055638_06CAF6_AE7D,IW,22.590339322012582,106.16699118491937,,55638.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1726181445000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240915T110659_20240915T110724_055675_06CC74_88AB,2024-09-15 11:06:59,S1A_IW_GRDH_1SDV_20240915T110659_20240915T110724_055675_06CC74_88AB,IW,22.765638165970337,104.97870219281876,,55675.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1726398419000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240922T105834_20240922T105859_055777_06D06F_305E,2024-09-22 10:58:34,S1A_IW_GRDH_1SDV_20240922T105834_20240922T105859_055777_06D06F_305E,IW,22.04386048012239,107.17523123662289,,55777.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1727002714000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240922T105859_20240922T105924_055777_06D06F_7DF4,2024-09-22 10:58:59,S1A_IW_GRDH_1SDV_20240922T105859_20240922T105924_055777_06D06F_7DF4,IW,23.553833625044472,106.8745309680127,,55777.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1727002739000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240924T225045_20240924T225114_055813_06D1E0_59AE,2024-09-24 22:50:45,S1A_IW_GRDH_1SDV_20240924T225045_20240924T225114_055813_06D1E0_59AE,IW,22.59070153682623,106.16800940022026,,55813.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1727218245000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20240927T110659_20240927T110724_055850_06D363_D7C8,2024-09-27 11:06:59,S1A_IW_GRDH_1SDV_20240927T110659_20240927T110724_055850_06D363_D7C8,IW,22.765773213247495,104.98060632880477,,55850.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1727435219000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20241004T105834_20241004T105859_055952_06D768_59B8,2024-10-04 10:58:34,S1A_IW_GRDH_1SDV_20241004T105834_20241004T105859_055952_06D768_59B8,IW,22.044002871009656,107.17702832605686,,55952.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1728039514000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20241004T105859_20241004T105924_055952_06D768_E006,2024-10-04 10:58:59,S1A_IW_GRDH_1SDV_20241004T105859_20241004T105924_055952_06D768_E006,IW,23.55395476758263,106.87612585135513,,55952.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1728039539000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20241006T225046_20241006T225115_055988_06D8C6_9DC1,2024-10-06 22:50:46,S1A_IW_GRDH_1SDV_20241006T225046_20241006T225115_055988_06D8C6_9DC1,IW,22.590532718038393,106.16606346935001,,55988.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1728255046000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20241009T110700_20241009T110725_056025_06DA43_3F4B,2024-10-09 11:07:00,S1A_IW_GRDH_1SDV_20241009T110700_20241009T110725_056025_06DA43_3F4B,IW,22.765891404151596,104.97758135482484,,56025.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1728472020000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20241016T105834_20241016T105859_056127_06DE46_3D5D,2024-10-16 10:58:34,S1A_IW_GRDH_1SDV_20241016T105834_20241016T105859_056127_06DE46_3D5D,IW,22.04405813402744,107.1765005929056,,56127.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1729076314000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20241016T105859_20241016T105924_056127_06DE46_AECD,2024-10-16 10:58:59,S1A_IW_GRDH_1SDV_20241016T105859_20241016T105924_056127_06DE46_AECD,IW,23.554020216502668,106.8756441190287,,56127.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1729076339000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20241018T225046_20241018T225115_056163_06DFB2_2114,2024-10-18 22:50:46,S1A_IW_GRDH_1SDV_20241018T225046_20241018T225115_056163_06DFB2_2114,IW,22.590553370241864,106.16744833595612,,56163.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1729291846000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20241021T110700_20241021T110725_056200_06E135_C8C6,2024-10-21 11:07:00,S1A_IW_GRDH_1SDV_20241021T110700_20241021T110725_056200_06E135_C8C6,IW,22.765921672847398,104.97977206803681,,56200.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1729508820000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20241028T105834_20241028T105859_056302_06E538_C3C5,2024-10-28 10:58:34,S1A_IW_GRDH_1SDV_20241028T105834_20241028T105859_056302_06E538_C3C5,IW,22.043979624758755,107.17564451529485,,56302.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1730113114000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20241028T105859_20241028T105924_056302_06E538_D80B,2024-10-28 10:58:59,S1A_IW_GRDH_1SDV_20241028T105859_20241028T105924_056302_06E538_D80B,IW,23.55394348528685,106.8748490325372,,56302.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1730113139000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20241030T225046_20241030T225115_056338_06E6A2_C184,2024-10-30 22:50:46,S1A_IW_GRDH_1SDV_20241030T225046_20241030T225115_056338_06E6A2_C184,IW,22.590314864310105,106.16715723475241,,56338.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1730328646000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20241102T110700_20241102T110725_056375_06E826_4467,2024-11-02 11:07:00,S1A_IW_GRDH_1SDV_20241102T110700_20241102T110725_056375_06E826_4467,IW,22.76570831636772,104.98014650850394,,56375.0,ASCENDING,A,"[VV, VH]",128.0,10.0,9.0,1730545620000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20241109T105834_20241109T105859_056477_06EC24_1F6D,2024-11-09 10:58:34,S1A_IW_GRDH_1SDV_20241109T105834_20241109T105859_056477_06EC24_1F6D,IW,22.043839825140214,107.17544522146646,,56477.0,ASCENDING,A,"[VV, VH]",55.0,10.0,8.0,1731149914000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20241109T105859_20241109T105924_056477_06EC24_1A62,2024-11-09 10:58:59,S1A_IW_GRDH_1SDV_20241109T105859_20241109T105924_056477_06EC24_1A62,IW,23.553809060050973,106.87468440189761,,56477.0,ASCENDING,A,"[VV, VH]",55.0,10.0,9.0,1731149939000,"{""type"":""MultiPoint"",""coordinates"":[]}"
S1A_IW_GRDH_1SDV_20241111T225045_20241111T225114_056513_06ED9A_073A,2024-11-11 22:50:45,S1A_IW_GRDH_1SDV_20241111T225045_20241111T225114_056513_06ED9A_073A,IW,22.59042804864938,106.16781673644442,,56513.0,DESCENDING,A,"[VV, VH]",91.0,10.0,1.0,1731365445000,"{""type"":""MultiPoint"",""coordinates"":[]}"
